Date of data Extraction,Brand,Product name,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price
2018-06-08 22:10:16 UTC,allowrie,Allowrie Unsalted Cultured Butter,50,5g,1,,3090kJ,<1g,82.9g,54.7g,<1g,<1g,18mg,4,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,allowrie,Allowrie Butter ,250g,g,1,,,,,,,,,4,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,easiyo,Easiyo Mango Yogurt Base,225g,g,1,,,,,,,,,4.5,FALSE,,TRUE,2 for 7.00,3.5
2018-06-08 22:10:16 UTC,foster clarks,Foster Clarks Egg Custard Mix,10,7g Custard Powder,1,,1790kJ,7.4g,6.6g,2.5g,81.4g,80.0g,500mg,2.45,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,western star,Western Star Original Butter Block,100,5g,1,,3000kJ,<1g,80.5g,53.1g,<1g,<1g,640mg,5.75,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,h?agen-dazs,H?agen-dazs Belgian Chocolate Ice Cream,5,83,1,,1298kJ,4.4g,20.5g,12.2g,26.4g,25.6g,69mg,11.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,tamar valley dairy,Tamar Valley Dairy Kids Blueberry Yoghurt Pouch,110g,g,1,,,,,,,,,1.7,TRUE,1.4,FALSE,,
2018-06-08 22:10:16 UTC,foster clarks,Foster Clarks Custard Powder ,116,3g,1,,1470kJ,<1g,<1g,<1g,85.9,4.4g,50mg,2.2,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,wicked sister,Wicked Sister Premium Custard Madagascan Vanilla Bean,4,125g,1,,574kJ,2.5g,6.4g,4.4g,16.8g,13.4g,31mg,5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,magnum,Magnum Tub Ice Cream White,440ml,Ml,1,,,,,,,,,8.5,TRUE,6,FALSE,,
2018-06-08 22:10:16 UTC,h?agen-dazs,H?agen-dazs Strawberries & Cream Ice Cream,5,83g,1,,1013kJ,3.9g,15.5g,9.4g,21.8g,21.7g,57mg,11.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pepe saya,Pepe Saya Butter Salted,225g,g,1,,,,,,,,,9,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,byron bay,Byron Bay Original Honey,33,15g,1,,1401kJ,0.3g,Nil,Nil,82.1g,,14mg,8.49,TRUE,7.6,FALSE,,
2018-06-08 22:10:16 UTC,white wings,White Wings Vanilla Custard Powder,75,"4g Dry Mix, 89g Prepared",1,,1500kJ,0.5g,0.8g,0.2g,85.7g,0.4g,205mg,2,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,meadowlea,Meadowlea Original Spread Original,50,10g,1,,2330kJ,<1.0g,63.0g,15.8g,<1.0g,<1.0g,340mg,3.3,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,essentials,Essentials Table Spread Soft And Spreadable,100,10g,1,,Approx. 1920kJ,<1g,Approx. 51.8g,Approx. 11.8g,<1g,<1g,Approx. 689mg,1.6,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,beechworth,Beechworth Pure Honey,500g,g,1,,,,,,,,,7.1,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,capilano,Capilano Creamed Honey,33,15g,1,,1416kJ,0.3g,0g,0g,83.1g,82.5g,15mg,7.6,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,bulla,Bulla Double Cream ,10,20mL,1,,1750kJ,1.8g,45.2g,30.3g,2.8g,2.8g,21.0mg,4,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,flora,Flora Margarine Spread Original,50,10g,1,,2420kJ,<1g,65g,17g max,<1g,<1g,590mg,2.99,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,meadowlea,Meadowlea Salt Reduced Spread Salt Reduced,100,10g,1,,2330kJ,<1.0g,63.0g,15.8g,<1.0g,<1.0g,240mg,4.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,capilano,Capilano Australian Yellow Box Honey,25,15g,1,,1416kJ,0.3g,0g,0g,83.1g,82.5g,15mg,6.3,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,dick smith,Dick Smith Australian Ozehoney,20,20g,1,,1400kJ,0.3g,0.0g,0.0g,82.1g,82.1g,14mg,8.2,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,waimete,Waimete Honey Manuka Umf 10 Plus,250g,g,1,,,,,,,,,25,TRUE,22.5,FALSE,,
2018-06-08 22:10:16 UTC,capilano,Capilano Honey Upside Down,22,15g,1,,1416kJ,0.3g,0g,0g,83.1g,82.5g,15mg,5.39,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,capilano,Capilano Manuka Honey Mgo30+ Upside Down Honey,340g,g,1,,,,,,,,,9.99,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,foster clarks,Foster Clarks Custard Vanilla,16,1/4 cup (62.5mL),1,,440kJ,3.1g,3.8g,2.5g,14.5g,11.5g,41mg,3.4,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,bulla,Bulla Sour Cream Light Lactose Free,200g,g,1,,,,,,,,,2.9,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,capilano,Capilano Honey Pail ,1kg,kg,1,,,,,,,,,13.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pauls,Pauls Vanilla Custard,20,100g,1,,434kJ,3.2g,2.5g,1.7g,16.7g,14.9g,64mg,7.4,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pauls,Pauls Vanilla Custard,10,100g,1,,434kJ,3.2g,2.5g,1.7g,16.7g,14.9g,64mg,4,TRUE,3,FALSE,,
2018-06-08 22:10:16 UTC,ronda,Ronda Pate Mini French Pepper,15,10g,1,,1020kJ,11.2g,20.6g,8.6g,3.3g,0.6g,240mg,4.99,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,tasmanian,Tasmanian Pate Smoked Salmon & Orange Brandy,3,50g,1,,"Salmon:1300kJ, Pepper/OB:876kJ","Salmon:17.6g, Pepper/OB:16.8g","Salmon:25.6g, Pepper/OB:15.4g","Salmon:15.0g, Pepper/OB:6.0g","Salmon:2.2g, Pepper/OB:0.9g","Salmon:2.0g, Pepper/OB:0.7g","Salmon:820g, Pepper/OB:421g",5.19,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,willow farm,Willow Farm Hommus Dip Hommus,1kg,kg,1,,,,,,,,,6,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,normandie,Normandie Pate Pods Mixed Pack,200g,g,1,,,,,,,,,6.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,two spoons,Two Spoons Junket Tablets ,12,0.75g (makes 500mL),1,,399kJ,0g,0g,0g,13.3g,1.9g,13.3mg,3.2,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,simmone logue,Simmone Logue Apple Pie ,5,170g,1,,992kJ,2.8g,9.7g,5.6g,34.1g,20.3g,81mg,14,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,tasmanian,Tasmanian Pate Cracked Pepper & Orange Brandy,4,25g,1,,876kJ,16.8g,15.4g,6.0g,0.9g,0.7g,421mg,4.69,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,normandie,Normandie Pate Chicken With Cognac,150g,g,1,,,,,,,,,4.48,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,babushkas,Babushkas Natural Kefir ,8,,1,,332kJ,4.9g,3.8g,2.4g,5.7g,5.4g,51mg,4.7,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,divine classic,Divine Classic Creme Caramel ,2,150g,2,,527kJ,4.1g,3.9g,2.5g,18.4g,17.7g,53mg,2.9,TRUE,2.5,FALSE,,
2018-06-08 22:10:16 UTC,wicked sister,Wicked Sister Vanilla Bean Rice Pudding,4,125g,1,,638kJ,3.0g,5.5g,3.7g,22g,13.7g,30mg,5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,easiyo,Easiyo Mixed Berries & Bits Yogurt Base,5,200g made-up of Mixed Berries & Bits Yogurt,1,,435kJ,4.1g,3.0g,2.1g,15.6g,15.3g,0.036g,4.5,FALSE,,TRUE,2 for 7.00,3.5
2018-06-08 22:10:16 UTC,woolworths,Woolworths Beef Lasagne,8,250g,1,,588kJ,4.3g,6.3g,3.8g,16.6g,2.3g,290mg,15.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,south cape,South Cape Onion & Chives Cream Cheese,8,25g,1,,1420kJ,7.7g,32.6g,22.6g,5.0g,10g,310mg,4.29,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,woolworths select,Woolworths Select Spring Onion & Chive Cream Cheese,8,25g,1,,1360kJ,7.8g,32.1g,21.5g,2.6g,2.5g,453mg,3,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,yogo,Yogo Choc Rock Dessert,1,100g,12,,444kJ,3.2g,2.9g,1.9g,16.5g,13.0g,75mg,7,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,nakula,Nakula Coconut Mousse Mango ,150g,g,1,,,,,,,,,3,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,ob finest,Ob Finest Specialty Bites Raisin Pecan & Rosemary,100g,g,1,,,,,,,,,5,TRUE,4.5,FALSE,,
2018-06-08 22:10:16 UTC,easiyo,Easiyo Yogurt Base Blueberries & Cream,5,200g,1,,443kJ,3.9g,4.1g,2.9g,13.7,13.6g,0.035g,4.5,FALSE,,TRUE,2 for 7.00,3.5
2018-06-08 22:10:16 UTC,latina fresh,Latina Fresh Aged Prosciutto Ricotta & Basil Capelletti,2,183g (1/2 of pack cooked),1,,872kJ,8.7g,6.4g,2.3g,27.8g,1.1g,340mg,6.3,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,devondale,Devondale Unsalted Butter ,250g,g,1,,,,,,,,,3.8,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,easiyo,Easiyo Yogurt Base Summer Fruits,5,200g of made-up Summer Fruits,1,,433kJ,3.7g,3.9g,2.8g,13.7g,13.6g,0.034g,4.5,FALSE,,TRUE,2 for 7.00,3.5
2018-06-08 22:10:16 UTC,easiyo,Easiyo Sweet Strawberry Yogurt Base,5,200g of made-up Strawberry flavour Yogurt,1,,434kJ,3.8g,3.6g,2.6g,14.3g,2.6g,0.035g,4.5,FALSE,,TRUE,2 for 7.00,3.5
2018-06-08 22:10:16 UTC,easiyo,Easiyo Sweet Vanilla Yogurt Base,5,200g of made-up VaNilla flavour Yogurt,1,,433kJ,4.0g,3.7g,2.6g,14.1g,13.9g,0.036mg,4.5,FALSE,,TRUE,2 for 7.00,3.5
2018-06-08 22:10:16 UTC,easiyo,Easiyo Banana Yogurt Base,5,200g of made-up Banana flavour yogurt,1,,,3.9g,,,,14.3g,138mg,4.5,FALSE,,TRUE,2 for 7.00,3.5
2018-06-08 22:10:16 UTC,pitango,Pitango Creamy Carrot & Coconut Soup,500g,g,1,,,,,,,,,5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,wooloworths,Wooloworths Butter Chicken,1kg,kg,1,,,,,,,,,14,TRUE,12,FALSE,,
2018-06-08 22:10:16 UTC,little bud,Little Bud Mega Fish Pie ,1,200g,1,,451kJ,5.3g,5.3g,3.5g,9.7g,1.6g,100mg,5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,little bud,Little Bud Mighty Meatballs ,1,200g,1,,836kJ,9.0g,6.0g,2.2g,22.0g,3.1g,107mg,5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,home chef quiche,Home Chef Quiche Lorraine ,200g,g,1,,,,,,,,,4,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,latina fresh,Latina Fresh Kids Mini Ravioli  Cheese & Vegetable,2,160g (cooked pasta),1,,719kJ,6.5g,3.2g,1.2g,27.5g,1.4g,290mg,4,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,h?agen-dazs,H?agen-dazs Salted Caramel Ice Cream,5,83g,1,,1172kJ,4.0g,17.2g,10.7g,27.5g,24.1g,233mg,11.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,macro,Macro Quinoa Kale & Garlic Soup ,310g,g,1,,,,,,,,,4,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pitango,Pitango Smoky Fish Chowder Soup,500g,g,1,,,,,,,,,5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pitango,Pitango Organic Minestrone Soup,500g,g,1,,,,,,,,,5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pitango,Pitango Organic Pumpkin & Ginger Soup,500g,g,1,,,,,,,,,5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,kerrygold,Kerrygold Butter Pat Unsalted,250g,g,1,,,,,,,,,6,TRUE,4,FALSE,,
2018-06-08 22:10:16 UTC,woolworths,Woolworths Chicken Miso Soup ,300g,g,1,,,,,,,,,3,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pepe saya,Pepe Saya Butter Unsalted,225g,g,1,,,,,,,,,9,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,flora proactiv,Flora Proactiv Margarine Original,75,,1,,2380kJ,<1.0g,64.0g,15.0g max,<1.0g,<1.0g,360mg,10,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,weis for dessert,Weis For Dessert Ice Cream Vanilla Bean,10,78g,1,,983kJ,3.7g,13.2g,10.1g,25.5g,23.4g,49mg,9,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,woolworths,Woolworths Fresh Chicken & Corn Soup Asian Style,4,250g,1,,256kJ,3.3g,2.6g,1.0g,5.2g,2.4g,239mg,8,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,meadowlea,Meadowlea Original Spread Original,25,10g,1,,2330kJ,<1.0g,,15.8g,<1.0g,<1.0g,340mg,2,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,obela,Obela Avocado Spread ,200g,g,1,,,,,,,,,5,TRUE,4,FALSE,,
2018-06-08 22:10:16 UTC,beechworth,Beechworth Pure Squeezable Honey,14,,1,,,,,,,82.1g,14mg,7,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,bee products,Bee Products Manuka Blend Honey,20,25g,1,,1400kJ,0.3g,0g,0g,82.1g,82.1g,14mg,23.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,willow farm,Willow Farm Dip Semi Dried Tomato,10,20g,1,,925kJ,5.0g,18.5g,11.0g,8.0g,6.0g,410mg,2,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,ingham's,Ingham's Coating Mix Seasoning Chicken,75g,g,1,,,,,,,,,0.99,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,woolworths,Woolworths Baby Spinach Salad With Rocket,60g bag,g,1,,,,,,,,,2,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,woolworths,Woolworths Chicken Tom Yum Soup Bowl,165g,g,1,,,,,,,,,6.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,creative chef,Creative Chef Delicat Creations Apple Caramel Dessert,50g,g,1,,,,,,,,,2.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,macro,Macro Organic Honey,26,15g,1,,1416kJ,0.3g,0.0g,0.0g,83.1g,82.5g,15mg,6,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pilpel ,Pilpel Dip Beetroot Almond,10,20g,1,,609kJ,2.8g,9.3g,0.8g,,9.9g,223mg,6.8,TRUE,6,FALSE,,
2018-06-08 22:10:16 UTC,slogue,Slogue Leek Gruyere Cocktail Quiches,12pk 480g,g,12,,,,,,,,,14,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,woolworths,Woolworths Pumpkin And Feta Salad Bowl,1,140g,1,,648kJ,6.6g,13.4g,4.6g,3.5g,1.7g,472mg,5.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,creative chef,Creative Chef Delicat Creations Chocolate Salted Caramel,50g,g,1,,,,,,,,,2.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,beechworth,Beechworth Bee Cause Mountain Honey,14,28g,1,,1401kJ,0.3g,0.0g,0.0g,82.1g,82.1g,14mg,7,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,gardener,Gardener Mixed Blossom Honey ,400g,g,1,,,,,,,,,4.8,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,latina fresh ready meals,Latina Fresh Ready Meals Angus Beef And Vegetable Lasagne,1.6kg,kg,1,,,,,,,,,18.9,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,woolworths,Woolworths Classic Coleslaw,110g,g,1,,,,,,,,,2,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,simmone logue,Simmone Logue Chucky Beef Pies Chunky Beef,12pk,,12,,,,,,,,,16,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,wicked sister,Wicked Sister Coulis Vanilla Bean & Raspberry,2,150g,1,,793kJ,2.6g,10.1g,6.5g,21.5g,16.9g,34mg,4,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,, Egg & Veg Wrap Bundle ,,,1,,,,,,,,,14,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,, Lactose & Gluten Free Creamy Ravioli Carbonara Bundle ,,,1,,,,,,,,,17.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,island berries,Island Berries Quince Paste,6,10g,1,,1090kJ,0.3g,0.1g,0g,62.2g,62.2g,8mg,3.9,TRUE,3.5,FALSE,,
2018-06-08 22:10:16 UTC,island berries,Island Berries Blood Orange Paste,6,10g,1,,1060kJ,0.4g,0.1g,0g,60.2g,60.1g,8mg,3.9,TRUE,3.5,FALSE,,
2018-06-08 22:10:16 UTC,capilano,Capilano Floral Selections Upside Down Honey,340g,g,1,,,,,,,,,5.49,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,southern highland,Southern Highland Organic Eggs,3,104g,6,,559kJ,12.2g,9.9g,3.3g,1.3g,0.3g,136mg,5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pace farm liberty,Pace Farm Liberty Barn Laid Eggs,,,6,,559kJ,12.2g,9.9g,3.3g,1.3g,0.3g,136mg,3.3,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,just 4 you,Just 4 You Caged Eggs ,700g 12pk,g,12,,,,,,,,,3,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,mccormicks,Mccormicks Beer Batter ,130g,g,1,,,,,,,,,2.79,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,kenilworth,Kenilworth Chocolate Mousse,2,100g,1,,944.11kJ,5.15g,13.53g,8.99g,19.98g,19.41g,61.56mg,3.7,TRUE,3.2,FALSE,,
2018-06-08 22:10:16 UTC,yumi's,Yumi's Smoked Trout Mousse Dip,10,20g,1,,,11.8g,,,,1.1g,316mg,6,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,manning valley,Manning Valley Free Range Egg Tray,6,118g (2 eggs),12,,559kJ,12.2g,9.9g,3.3g,1.3g,0.3g,136mg,7,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,port stephens,Port Stephens Free Range Eggs,9,94g,18,,559kJ,12.2g,9.9g,3.3g,1.3g,0.3g,136mg,8.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,praise,Praise Deli Style Chilli Lime,12,20mL,1,,790kJ,0.2g,15.0g,2.1g,13.6g,11.3g,835mg,3.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,latina fresh,Latina Fresh Ricotta & Spinach Ravioli Gluten Free,2,210g (1/2 Pack of cooled pasta)+,1,,649kJ,3.6g,2.4g,1.0g,28.4g,<0.1g,470mg,7.55,TRUE,6,FALSE,,
2018-06-08 22:10:16 UTC,woolworths,Woolworths Beef Lasagne,2,250g,1,,588kJ,4.3g,6.3g,3.8g,16.6g,2.3g,290mg,6.5,FALSE,,TRUE,2 for 12.00,6
2018-06-08 22:10:16 UTC,zeagold,Zeagold Frozen Pasteurised Egg White Pasteurised,4,245mL,1,,206kJ,11.7g,0.0g,0.0g,0.4g,0.4g,183mg,9,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,chris' heritage,Chris' Heritage Passionfruit Creme Brule ,1,160g,1,,844kJ,4.3g,8.2g,5.5g,26.2g,10.8g,90mg,5,TRUE,4,FALSE,,
2018-06-08 22:10:16 UTC,obela,Obela Hommus ,50,20g,1,,1080kJ,7.6g,18.1g,2.2g,15.6g,2.6g,467mg,9,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,veggs for families,Veggs For Families Free Range Eggs,12pk 700g,g,12,,,,,,,,,6.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pace farm,Pace Farm Caged Eggs 67g,6,116g (2 eggs),12,,559kJ,12.2g,9.9g,3.3g,1.3g,0.3g,136mg,5.3,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,mckenzies himalayan,Mckenzies Himalayan Pink Salt Fine,450g,g,1,,,,,,,,,5.95,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,hotys,Hotys Himalayan Pink Rock Salt,450g,g,1,,,,,,,,,5.8,TRUE,5.5,FALSE,,
2018-06-08 22:10:16 UTC,saxa,Saxa Pepper Grinder Black Peppercorn,45g,g,1,,,,,,,,,5,TRUE,4,FALSE,,
2018-06-08 22:10:16 UTC,normandie,Normandie Pate Chicken With Cointreau,15,10g,1,,1480kJ,9.1g,35g,21g,2g,<1g,520mg,4.48,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pace farm,Pace Farm Free Range Natural Living Large,,88g (2 eggs),12,,559kJ,12.2g,9.9g,3.3g,1.3g,0.3g,136mg,6,TRUE,5.2,FALSE,,
2018-06-08 22:10:16 UTC,pace farm,Pace Farm Free Range Eggs Natural Living,6,102g,12,,559kJ,12.2g,9.9g,3.3g,1.3g,0.3g,136mg,6.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pace farm,Pace Farm Caged Eggs Extra Large 59g,6,102g (2eggs),12,,559kJ,12.2g,9.9g,3.3g,1.3g,0.3g,136mg,3.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,health rite,Health Rite Vegetable Salt ,250,1.0g,1,,0kJ,<0.1,0g,0g,<0.1,<0.1,39g,2.49,TRUE,2.25,FALSE,,
2018-06-08 22:10:16 UTC,mckenzie's,Mckenzie's Pepper Black Corns Blended,200g,g,1,,,,,,,,,5.95,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,paul's farmhouse gold,Paul's Farmhouse Gold Chocolate Custard ,800g,g,1,,,,,,,,,5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,sunraysia,Sunraysia Juice Pomegranate,4,250ml,1,,163kJ,0.2g,0.1g,0.1g,9.4g,8.2g,5mg,6,TRUE,5,FALSE,,
2018-06-08 22:10:16 UTC,golden circle,Golden Circle Guava Nectar ,5,200mL,1,,218kJ,0.2g,0g,0g,12.4g,11.8,1mg,3,TRUE,2.4,FALSE,,
2018-06-08 22:10:16 UTC,pitango free range,Pitango Free Range Chicken & Vegetable Soup,500g,g,1,,,,,,,,,5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,nutty bruce,Nutty Bruce Organic Milk Almond & Coconut,4,250mL,1,,284kJ,5g,4g,1g,6g,2g,46mg,5.5,TRUE,4.5,FALSE,,
2018-06-08 22:10:16 UTC,maggie beer,Maggie Beer Pate Pheasant Farm,120g,g,1,,,,,,,,,7,TRUE,6,FALSE,,
2018-06-08 22:10:16 UTC,bulla,Bulla Thick Cream Cup ,10,20mL,1,,1390kJ,2.5g,35.0g,23.0g,3.1g,3.1g,24mg,2.4,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,golden circle,Golden Circle Mango Nectar ,5,200mL,1,,225kJ,0.1g,0g,0g,12.7g,12.6g,1mg,3,TRUE,2.4,FALSE,,
2018-06-08 22:10:16 UTC,mccormicks grill mates,Mccormicks Grill Mates Tennessee Smokehouse Bbq Rub ,4,10g powder,1,,1160kJ,6.7g,3.7g,<1g,50.6g,35.9g,9140mg,1.99,TRUE,1.5,FALSE,,
2018-06-08 22:10:16 UTC,tandaco ,Tandaco Coating Mix Salt & Pepper,4,18.5g,1,,1340kJ,9.1g,1.6g,<1g,64.2g,6.2g,3790mg,2,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,woolworths,Woolworths Potato & Leek Soup ,300g,g,1,,,,,,,,,3,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pauls,Pauls Zymil Custard Vanilla,10,100g,1,,434kJ,3.2g,2.5g,1.7g,16.8g,14.5g,63mg,4.9,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,bulla,Bulla Thickened Cream ,30,20mL,1,,1390kJ,2.5g,35.0g,23.0g,3.1g,3.1g,24mg,3.9,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,bulla,Bulla Thickened Cream ,15,20mL,1,,1390kJ,2.5g,35.0g,23.0g,3.1g,3.1g,24mg,2,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,culinary choice,Culinary Choice Dairy Free Cheese & Crackers,50g,g,1,,,,,,,,,3.5,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,coyo,Coyo Vanilla Pouch ,75g,g,1,,,,,,,,,2.55,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,south cape,South Cape Apricot & Almond Cream Cheese,8,25g,1,,1470kJ,7.1g,30.6g,20.6g,12.9g,10g,310mg,4.29,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,yakult,Yakult Probiotic Drink ,1,65mL,10,,328kJ,1.3g,<0.1g,<0.1g,17.9g,17.5g,15.6mg,7.7,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,kookakrumb,Kookakrumb Panko Breadcrumbs ,15,13g,1,,1577kJ,13g,4.10g,0.5g,78.9g,0.1g,405mg,3,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,woolworths,Woolworths Fresh Chicken & Corn Soup Asian Style,1,300g,1,,256kJ,3.3g,2.6g,1.0g,5.2g,2.4g,239mg,3,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,woolworths,Woolworths Fresh Creamy Mushroom Soup ,1,300g,1,,240kJ,2.0g,3.7g,1.8g,3.4g,1.3g,246mg,3,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pauls,Pauls Custard Vanilla,1,140g,1,,389kJ,3.5g,1.7g,1.1g,15.6g,12.8g,67mg,2,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,woolworths,Woolworths Vanilla Custard 97% Fat Free,1kg,kg,1,,,,,,,,,3.2,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,pauls,Pauls Trim Low Fat Vanilla Custard,10,100g,1,,324kJ,4.9g,0.9g,0.6g,12.2g,9.8g,,4,TRUE,3,FALSE,,
2018-06-08 22:10:16 UTC,saxa,Saxa Natural Pink Himalayan Table Salt,500g,g,1,,,,,,,,,4.49,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,woolworths,Woolworths Caesar Salad,2,125g,1,,640kJ,5.8g,11.4g,2.9g,6.5g,2.3g,379mg,6,FALSE,,FALSE,,
2018-06-08 22:10:16 UTC,woolworths,Woolworths Garden Salad ,1,150g,1,,499kJ,5.8g,9.8g,4.4g,1.3g,1.3g,220mg,5,FALSE,,FALSE,,
