Date of data Extraction,Brand,Product name,ProductID,Category,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price,UID
2018-11-11 02:05:41 UTC,equal,Equal Sweetener Sachets,36387,Pantry,100pk,1g (1 Sachet),100,,1526kJ,1.9g,0g,0g,89g,86g,0.6mg,6.1,TRUE,4.5,FALSE,,,1541862341.0-W-8016
2018-11-11 02:05:41 UTC,hermesetas,Hermesetas Sweetener Stevia Sachets,329036,Pantry,50g,1Sachets (1g),50,,443kJ,0g,0g,0g,53.9g,0.2g,0mg,5.35,FALSE,5.35,FALSE,,,1541862341.0-W-8017
2018-11-11 02:05:42 UTC,mountain valley,Mountain Valley Pure & Natural Molasses ,772966,Pantry,500g,15g,33,,1179kJ,0g,0g,0g,66.7g,55.6g,324mg,3.5,FALSE,3.5,FALSE,,,1541862342.0-W-8018
2018-11-11 02:05:42 UTC,woolworths,Woolworths Golden Syrup,268200,Pantry,500g,100g,71,,Approx. 1250kJ,Approx. 0.3g,Approx. 0g,Approx. 0g,Approx. 73.3g,Approx. 73.3g,Approx. 126mg,3.3,FALSE,3.3,FALSE,,,1541862342.0-W-8019
2018-11-11 02:05:43 UTC,csr,Csr Raw Sugar ,37391,Pantry,2kg,4g (1 level metric teaspoon),500,,1700kJ,0g,0g,0g,99.8g,99.8g,1mg,3.15,FALSE,3.15,FALSE,,,1541862343.0-W-8020
2018-11-11 02:05:43 UTC,csr,Csr Raw Sugar ,36630,Pantry,1kg,4g (1 level metric teaspoon),250,,1700kJ,0g,0g,0g,99.8g,99.8g,1mg,2.3,FALSE,2.3,FALSE,,,1541862343.0-W-8021
2018-11-11 02:05:44 UTC,csr,Csr Raw Sugar ,68468,Pantry,500g,4g (1 Level metric teaspoon),12,,1700kJ,0g,0g,0g,99.8g,99.8g,1mg,1.7,TRUE,1.5,FALSE,,,1541862344.0-W-8022
2018-11-11 02:05:44 UTC,csr,Csr Caster Sugar ,38022,Pantry,1kg,4g (1 level metric teaspoon),25,,1700kJ,0g,0g,0g,100g,100g,<1mg,2.7,FALSE,2.7,FALSE,,,1541862344.0-W-8023
2018-11-11 02:05:45 UTC,csr,Csr Caster Sugar ,33144,Pantry,500g,4g,125,,1700kJ,0g,0g,0g,100g,100g,1mg,1.85,FALSE,1.85,FALSE,,,1541862345.0-W-8024
2018-11-11 02:05:46 UTC,csr,Csr Icing Sugar Pure,71487,Pantry,500g,4g (1 level metric teaspoon),125,,1700kJ,0g,0g,0g,100g,100g,1mg,1.95,FALSE,1.95,FALSE,,,1541862346.0-W-8025
2018-11-11 02:05:46 UTC,whole earth,Whole Earth Sweetener Baking Blend,651881,Pantry,500g,g,,,,,,,,,,5.9,FALSE,5.9,FALSE,,,1541862346.0-W-8026
2018-11-11 02:05:46 UTC,csr,Csr Lite Reduced Calorie Sugar ,699579,Pantry,500g,g,,,,,,,,,,4.5,FALSE,4.5,FALSE,,,1541862346.0-W-8027
2018-11-11 02:05:46 UTC,csr,Csr Brown Sugar Coffee Crystals,33155,Pantry,500g,4g (1 Level metric teaspoon),125,,1690kJ,0.1g,0g,0g,99.6g,99.6g,2mg,3.45,FALSE,3.45,FALSE,,,1541862346.0-W-8028
2018-11-11 02:05:46 UTC,macro organic,Macro Organic Panela Sugar ,502380,Pantry,500g,4g (2 Teaspoon),125,,1630kJ,0.9g,<0.1g,<0.1g,94.8g,94.8g,<5mg,0,FALSE,0,FALSE,,,1541862346.0-W-8029
2018-11-11 02:20:23 UTC,csr ,Csr Specialty Sugar Jam Setting,720458,Pantry,500g,g,,,,,,,,,,2.65,FALSE,2.65,FALSE,,,1541863223.0-W-8030
2018-11-11 02:20:24 UTC,csr,Csr Smart White Sugar Blend,322478,Pantry,500g,2g (1/2 level metric teaspoon),25,,1690kJ,0g,0g,0g,99.6g,99.6g,<5mg,3,FALSE,3,FALSE,,,1541863224.0-W-8031
2018-11-11 02:20:24 UTC,csr,Csr White Sugar ,33157,Pantry,2kg,4g ( 1 level metric teaspoon),500,,1700kJ,0g,0g,0g,100g,100g,<1mg,2.4,FALSE,2.4,FALSE,,,1541863224.0-W-8032
2018-11-11 02:20:24 UTC,csr,Csr White Sugar ,335936,Pantry,500g,4g (1 level metric teaspoon),12,,1700kJ,0g,0g,0g,100g,100g,<1mg,1.55,FALSE,1.55,FALSE,,,1541863224.0-W-8033
2018-11-11 02:20:24 UTC,csr,Csr White Sugar ,33156,Pantry,1kg,4g (1 Level metric teaspoon),250,,1700kJ,0g,0g,0g,100g,100g,0mg,1.75,TRUE,1.1,FALSE,,,1541863224.0-W-8034
2018-11-11 02:20:25 UTC,csr,Csr Icing Sugar Soft Mixture,71488,Pantry,500g,4g (1 level metric teaspoon),125,,1690kJ,0g,0g,0g,99.6g,95.6g,5mg,1.95,FALSE,1.95,FALSE,,,1541863225.0-W-8035
2018-11-11 02:20:25 UTC,csr,Csr Icing Sugar Soft Mixture,96253,Pantry,1kg,4g ( 1 level metric teaspoon),250,,1690kJ,0g,0g,0g,99.6g,95.6g,5mg,3.5,TRUE,2.7,FALSE,,,1541863225.0-W-8036
2018-11-11 02:20:25 UTC,csr,Csr Brown Sugar ,37679,Pantry,1kg,4(1 level metric taspoon),250,,1670kJ,0.2g,0g,0g,98g,98g,5mg,3.75,FALSE,3.75,FALSE,,,1541863225.0-W-8037
2018-11-11 02:20:25 UTC,csr,Csr Brown Sugar ,33142,Pantry,500g,4g (1 level metric teaspoon),12,,1670kJ,0.2g,0g,0g,98g,98g,5mg,2.15,FALSE,2.15,FALSE,,,1541863225.0-W-8038
2018-11-11 02:20:25 UTC,pureharvest,Pureharvest Rice Malt Syrup ,56698,Pantry,500g,10g,50,,1370kJ,,0.2g,0.1g,80g,55g,6mg,3.8,FALSE,3.8,FALSE,,,1541863225.0-W-8039
2018-11-11 02:20:25 UTC,csr,Csr Golden Syrup Squeeze,92491,Pantry,500g,7g (1 level metric teaspoon),71,,1290kJ,0.1g,0g,0g,76g,76g,80mg,4.5,FALSE,4.5,FALSE,,,1541863225.0-W-8040
2018-11-11 02:20:25 UTC,equal,Equal Sweetener Tablets,94843,Pantry,100pk,0.085g,100,,1503kJ,9.6g,0g,0g,78.6g,72.9g,38mg,3.7,FALSE,3.7,FALSE,,,1541863225.0-W-8041
2018-11-11 02:20:25 UTC,equal,Equal Sweetener Tablets,24488,Pantry,300pk,0.085g,300,,1503kJ,9.6g,0g,0g,78.6g,72.9g,38mg,9.4,FALSE,9.4,FALSE,,,1541863225.0-W-8042
2018-11-11 02:20:26 UTC,csr,Csr White Sugar Cubes,112080,Pantry,450g,4.5g,100,,1700kJ,0g,0g,0g,100g,100g,<2.5mg,4.5,FALSE,4.5,FALSE,,,1541863226.0-W-8043
2018-11-11 02:20:26 UTC,raw earth,Raw Earth Stevia & Monk Fruit Sweetener Sticks,651044,Pantry,40 pack,,,,,,,,,,,4.75,TRUE,3.3,FALSE,,,1541863226.0-W-8044
2018-11-11 02:20:26 UTC,natvia,Natvia Sweetener Sticks,741011,Pantry,40 pack,2g (1 Stick),40,,99kJ,0g,0g,0g,0g,0g,0mg,4.5,FALSE,4.5,FALSE,,,1541863226.0-W-8045
2018-11-11 02:20:27 UTC,mckenzie's,Mckenzie's Acid Citric ,344,Pantry,75g,g,,,,,,,,,,2.3,FALSE,2.3,FALSE,,,1541863227.0-W-8046
2018-11-11 02:20:27 UTC,mckenzies,Mckenzies Baking Aids Acid Tartaric,399,Pantry,75g,g,,,,,,,,,,2.75,FALSE,2.75,FALSE,,,1541863227.0-W-8047
2018-11-11 02:20:27 UTC,heilala ,Heilala Natural Vanilla Bean Paste,661849,Pantry,65g,g,,,,,,,,,,8,FALSE,8,FALSE,,,1541863227.0-W-8048
2018-11-11 02:20:27 UTC,tandaco,Tandaco Dry Yeast ,15391,Pantry,5pk 35g,7g (1 sachet),5,,1360kJ,45.0g,2.5g,0.9g,14.4g,0.5g,60mg,2.4,FALSE,2.4,FALSE,,,1541863227.0-W-8049
2018-11-11 02:20:27 UTC,fowlers ,Fowlers Baking Aids Vacola Jamsetta,30309,Pantry,50g,50g,10,,1597kJ,<1g,<1g,<1g,99g,58g,<5mg,1.85,FALSE,1.85,FALSE,,,1541863227.0-W-8050
2018-11-11 02:20:27 UTC,queen,Queen Baking Aids Glucose Syrup,202407,Pantry,500g,100g,5,,1355kJ,<1g,0g,0g,79.6g,28.0g,29mg,4.65,FALSE,4.65,FALSE,,,1541863227.0-W-8051
2018-11-11 02:20:27 UTC,mckenzie's,Mckenzie's Bi Carb Soda,75201,Pantry,500g,g,,,,,,,,,,2.3,FALSE,2.3,FALSE,,,1541863227.0-W-8052
2018-11-11 02:20:27 UTC,homebrand,Homebrand Baking Aids Bicarbonate Soda,251189,Pantry,500g,g,,,,,,,,,,1.59,FALSE,1.59,FALSE,,,1541863227.0-W-8053
2018-11-11 02:20:28 UTC,multix,Multix Cake Decoration Piping Bags,264062,Pantry,5 pack,,,,,,,,,,,3.5,FALSE,3.5,FALSE,,,1541863228.0-W-8054
2018-11-11 02:20:28 UTC,dr oetker,Dr Oetker Gelatine Powder ,449918,Pantry,36g,g,,,,,,,,,,2.3,FALSE,2.3,FALSE,,,1541863228.0-W-8055
2018-11-11 02:20:28 UTC,mckenzie's,Mckenzie's Bi Carb Soda,347118,Pantry,350g,g,,,,,,,,,,4,FALSE,4,FALSE,,,1541863228.0-W-8056
2018-11-11 02:20:28 UTC,mckenzie's,Mckenzie's Baking Powder ,574616,Pantry,300g,g,,,,,,,,,,5,FALSE,5,FALSE,,,1541863228.0-W-8057
2018-11-11 02:20:28 UTC,lowan,Lowan Yeast Dried Instant,184917,Pantry,280g,6g,47,,1290kJ,41.0g,2.5g,0.9g,14.4g,0.5g,161.0mg,4.3,FALSE,4.3,FALSE,,,1541863228.0-W-8058
2018-11-11 02:20:28 UTC,multix,Multix Large Patty Pan Polka Dot,491435,Pantry,24ea,ea,,,,,,,,,,3,FALSE,3,FALSE,,,1541863228.0-W-8059
2018-11-11 02:20:29 UTC,multix,Multix Patty Pans Caf   Collection Muffin Wraps,325211,Pantry,24 pack,,,,,,,,,,,4.5,FALSE,4.5,FALSE,,,1541863229.0-W-8060
2018-11-11 02:20:29 UTC,mckenzie   s,Mckenzie   s Baking Aids Gelatine Leaves,724056,Pantry,20g,g,,,,,,,,,,5,FALSE,5,FALSE,,,1541863229.0-W-8061
2018-11-11 02:20:29 UTC,mckenzie's,Mckenzie's Bi Carb Soda ,428726,Pantry,1kg,kg,,,,,,,,,,3.5,FALSE,3.5,FALSE,,,1541863229.0-W-8062
2018-11-11 02:20:29 UTC,tandaco,Tandaco Dry Yeast ,39156,Pantry,12pk 84g,7g (1 sachet),12,,1360kJ,45.0g,2.5g,0.9g,14.4g,0.5g,60mg,4.7,FALSE,4.7,FALSE,,,1541863229.0-W-8063
2018-11-11 02:20:30 UTC,heilala,Heilala Natural Vanilla Extract,662134,Pantry,125ml,Ml,,,,,,,,,,8,TRUE,7.2,FALSE,,,1541863230.0-W-8064
2018-11-11 02:20:30 UTC,mckenzie's,Mckenzie's Baking Powder,7932,Pantry,125g,5g,25,,928kJ,2.9g,<1g,<1g,50.4g,<1g,14000mg,2.5,FALSE,2.5,FALSE,,,1541863230.0-W-8065
2018-11-11 02:20:30 UTC,mckenzie's,Mckenzie's Cream Of Tartar ,205694,Pantry,125g,g,,,,,,,,,,3.6,FALSE,3.6,FALSE,,,1541863230.0-W-8066
2018-11-11 02:20:30 UTC,wallaby,Wallaby Bread Improver ,349621,Pantry,125g,g,,,,,,,,,,4,FALSE,4,FALSE,,,1541863230.0-W-8067
2018-11-11 02:20:31 UTC,lighthouse,Lighthouse Yeast Bread Improver,673516,Pantry,10x7g,g,,,,,,,,,,5,FALSE,5,FALSE,,,1541863231.0-W-8068
2018-11-11 02:20:31 UTC,mckenzie   s,Mckenzie   s Baking Aids Gelatine,255257,Pantry,100g,g,,,,,,,,,,3.7,FALSE,3.7,FALSE,,,1541863231.0-W-8069
2018-11-11 02:20:31 UTC,multix,Multix Patty Pans Large Coloured,264048,Pantry,100 pack,,,,,,,,,,,0,FALSE,0,FALSE,,,1541863231.0-W-8070
2018-11-11 02:20:32 UTC,multix,Multix Large Printed Patty Pans,827434,Pantry,100 pack,,,,,,,,,,,3,FALSE,3,FALSE,,,1541863232.0-W-8071
2018-11-11 02:20:32 UTC,multix,Multix Party Patty Pan Mini Patterned,491365,Pantry,100 pack,,,,,,,,,,,2.5,FALSE,2.5,FALSE,,,1541863232.0-W-8072
2018-11-11 02:20:32 UTC,multix,Multix Patty Pans Mini Coloured,264061,Pantry,100 pack,,,,,,,,,,,2.5,FALSE,2.5,FALSE,,,1541863232.0-W-8073
2018-11-11 02:20:32 UTC,multix,Multix Patty Pans ,248183,Pantry,100 pack,,,,,,,,,,,0,FALSE,0,FALSE,,,1541863232.0-W-8074
2018-11-11 02:20:33 UTC,multix,Multix Patty Pans Cup Cake Cases Printed & Plain,335572,Pantry,100 pack,,,,,,,,,,,3,FALSE,3,FALSE,,,1541863233.0-W-8075
